 			recordClassName	targetType	name	displayName	shortDisplayName	description	geneOrTranscript	displayOrder	scope	scope	scope
searchCategory-proteomics-fold-change-with-confidence	http://edamontology.org/topic_0121	Proteomics			proteomics-fold-change-with-confidence	Fold Change with Confidence	FCC	Search for genes which are differentially expressed between 2 samples.  PaGE Confidence values for each gene/sample comparison were precomputed using all biological replicates.			internal		
searchCategory-transcriptomics-fold-change-with-confidence	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-fold-change-with-confidence	Fold Change with Confidence	FCC	Search for genes which are differentially expressed between 2 samples.  PaGE Confidence values for each gene/sample comparison were precomputed using all biological replicates.			internal		
searchCategory-proteomics-fold-change-with-fdr	http://edamontology.org/topic_0121	Proteomics			proteomics-fold-change-with-fdr	Fold Change with FDR	FCF	Search for genes which are differentially expressed between 2 samples.  False Discovery Rates for each gene/sample comparison were precomputed using all biological replicates.			internal		
searchCategory-transcriptomics-differential-expression	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-differential_expression	Differential Expression	DE	Search for genes that are differentially expressed between 2 samples with at least 2 biological replicates each. Adjusted p-values for each gene/sample were pre-computed using DESeq.			internal		
searchCategory-transcriptomics-fold-change-with-fdr	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-fold-change-with-fdr	Fold Change with FDR	FCF	Search for genes which are differentially expressed between 2 samples.  False Discovery Rates for each gene/sample comparison were precomputed using all biological replicates.			internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesInGlycosomeProteome	searchCategory-proteomics-quantitative-ratio		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesInGlycosomeProteome						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByPhenotypeText	searchCategory-phenotype-text		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByPhenotypeText						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByPhenotypeTextTbrucei	searchCategory-phenotype-text		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByPhenotypeTextTbrucei						internal		
												webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByPhenotype_ncraOR74A_phenotype_GeneImage_NAFeaturePhenotypeImage_RSRC	searchCategory-phenotype-curated		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByPhenotype_ncraOR74A_phenotype_GeneImage_NAFeaturePhenotypeImage_RSRC						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByPhenotype_PHI-base_curated_phenotype_NAFeaturePhenotypeGeneric_RSRC	searchCategory-phenotype-curated		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByPhenotype_PHI-base_curated_phenotype_NAFeaturePhenotypeGeneric_RSRC						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByPhenotype_ncraOR74A_phenotype_knockout_mutants_RSRC	searchCategory-phenotype-curated		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByPhenotype_ncraOR74A_phenotype_knockout_mutants_RSRC						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByPhenotype_pberANKA_phenotype_Bushnell_functional_profiling_RSRC	searchCategory-phenotype-curated		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByPhenotype_pberANKA_phenotype_Bushnell_functional_profiling_RSRC						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByEQTL_Segments	searchCategory-association-to-genomic-segments		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByEQTL_Segments						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByProfileSimilarity	searchCategory-similarity	Transcriptomics	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByProfileSimilarity						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByEQTL_HaploGrpSimilarity	searchCategory-similarity-of-association		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByEQTL_HaploGrpSimilarity						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByICEMRHostResponse	searchCategory-T-test-2-sample-unequal-variance		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByICEMRHostResponse						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByAntibodyArraypfal3D7_microarrayAntibody_Loffler_Natural_Infection	searchCategory-T-test-2-sample-unequal-variance		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByAntibodyArraypfal3D7_microarrayAntibody_Loffler_Natural_Infection						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByToxoProfileSimilarity	searchCategory-similarity		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByToxoProfileSimilarity						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByProfileSimilarity	searchCategory-similarity		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByProfileSimilarity						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByEqtlProfileSimilarity	searchCategory-eqtl-similarity		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByEqtlProfileSimilarity						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByGametocyteProfileSimilarity	searchCategory-similarity		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByGametocyteProfileSimilarity						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByCryptoRtpcrProfileSimilarity	searchCategory-similarity		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByCryptoRtpcrProfileSimilarity						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByRtPcrFoldChange	searchCategory-transcriptomics-fold-change		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByRtPcrFoldChange						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByCortesCGH	searchCategory-fold-difference		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByCortesCGH						internal	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByCortesCGHCrossStrain	searchCategory-fold-difference		TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByCortesCGHCrossStrain						internal	webservice	
RflpIsolateRecordClasses.RflpIsolateRecordClass.RflpIsolateQuestions.ByName	http://edamontology.org/topic_0199	Genetic Variation	RflpIsolateRecordClasses.RflpIsolateRecordClass	search	RflpIsolateQuestions.ByName						menu	webservice	
RflpIsolateRecordClasses.RflpIsolateRecordClass.RflpIsolateQuestions.BySampleDetails	http://edamontology.org/topic_0199	Genetic Variation	RflpIsolateRecordClasses.RflpIsolateRecordClass	search	RflpIsolateQuestions.BySampleDetails						menu	webservice	
RflpIsolateRecordClasses.RflpIsolateRecordClass.RflpIsolateQuestions.ByGenotypeNumber	http://edamontology.org/topic_0199	Genetic Variation	RflpIsolateRecordClasses.RflpIsolateRecordClass	search	RflpIsolateQuestions.ByGenotypeNumber						menu		
## TEMPLATE_ANCHOR internalGeneSearchCategory													
## TEMPLATE_ANCHOR internalSpanSearchCategory													
													
													
													
													
## ToxoDB Chip													
													
													
													
													
rtpcr_graph	DatasetRecordClasses.DatasetRecordClass.DS_2bf995383e		TranscriptRecordClasses.TranscriptRecordClass	attribute	rtpcr_graph				gene		results		
													
													
tbruTREU927_RNAi_Horn_rnaSeq_RSRC_expr_graph	DatasetRecordClasses.DatasetRecordClass.DS_98fb258539		TranscriptRecordClasses.TranscriptRecordClass	attribute	tbruTREU927_RNAi_Horn_rnaSeq_RSRC_expr_graph				gene		results		
													
													download
prob_MAP	DatasetRecordClasses.DatasetRecordClass.DS_eda79f81b5		TranscriptRecordClasses.TranscriptRecordClass	attribute	prob_MAP				gene		results		
												download	
prob_MCMC	DatasetRecordClasses.DatasetRecordClass.DS_eda79f81b5		TranscriptRecordClasses.TranscriptRecordClass	attribute	prob_MCMC				gene		results 		
													download
MAP_location	DatasetRecordClasses.DatasetRecordClass.DS_eda79f81b5		TranscriptRecordClasses.TranscriptRecordClass	attribute	MAP_location				gene		results		
													download
MCMC_location	DatasetRecordClasses.DatasetRecordClass.DS_eda79f81b5		TranscriptRecordClasses.TranscriptRecordClass	attribute	MCMC_location				gene		results		
													
													
quantFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	DatasetRecordClasses.DatasetRecordClass.DS_98fb258539				quantFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	Quantitated from the CDS Sequence				1	internal		download
TranscriptRecordClasses.TranscriptRecordClass.no_tet_cds	quantFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	no_tet_cds				transcript	1	results		download
TranscriptRecordClasses.TranscriptRecordClass.bfd3_cds	quantFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	bfd3_cds				transcript	2	results		download
TranscriptRecordClasses.TranscriptRecordClass.bfd6_cds	quantFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	bfd6_cds				transcript	3	results		download
TranscriptRecordClasses.TranscriptRecordClass.pf_cds	quantFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	pf_cds				transcript	4	results		download
TranscriptRecordClasses.TranscriptRecordClass.dif_cds	quantFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	dif_cds				transcript	5	results		
													
foldChangeFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	DatasetRecordClasses.DatasetRecordClass.DS_98fb258539				foldChangeFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	Quantitated from the CDS Sequence - Fold-Change				2	internal		download
TranscriptRecordClasses.TranscriptRecordClass.fc_bfd3_cds	foldChangeFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	fc_bfd3_cds				transcript	1	results		download
TranscriptRecordClasses.TranscriptRecordClass.fc_bfd6_cds	foldChangeFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	fc_bfd6_cds				transcript	2	results		download
TranscriptRecordClasses.TranscriptRecordClass.fc_pf_cds	foldChangeFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	fc_pf_cds				transcript	3	results		download
TranscriptRecordClasses.TranscriptRecordClass.fc_dif_cds	foldChangeFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	fc_dif_cds				transcript	4	results		
													
quantFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	DatasetRecordClasses.DatasetRecordClass.DS_98fb258539				quantFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	Quantitated from gene model (5 prime UTR + CDS)				3	internal		download
TranscriptRecordClasses.TranscriptRecordClass.no_tet_model	quantFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	no_tet_model				transcript	1	results		download
TranscriptRecordClasses.TranscriptRecordClass.bfd3_model	quantFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	bfd3_model				transcript	2	results		download
TranscriptRecordClasses.TranscriptRecordClass.bfd6_model	quantFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	bfd6_model				transcript	3	results		download
TranscriptRecordClasses.TranscriptRecordClass.pf_model	quantFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	pf_model				transcript	4	results		download
TranscriptRecordClasses.TranscriptRecordClass.dif_model	quantFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC		TranscriptRecordClasses.TranscriptRecordClass	attribute	dif_model				transcript	5	results		
													
foldChangeFromGenes_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	DatasetRecordClasses.DatasetRecordClass.DS_98fb258539				foldChangeFromCdsSeqs_tbruTREU927_RNAi_Horn_rnaSeq_RSRC	Quantitated from gene model (5 prime UTR + CDS) - Fold-Change				4	internal		download
